bedrooms,bathrooms,floors,view,grade,sqft_above,lat,price,zipcode_mean,sqft_total
4,2.25,2.0,0,10,2280,47.6424,1230000,792187.8738170346,3750
4,2.25,2.0,0,7,1970,47.7223,400000,521740.0146788991,1880
4,2.5,2.0,0,10,2780,47.6374,715000,685675.8435374149,2980
3,2.0,1.0,0,8,2250,47.2684,342000,294111.27857142856,1970
4,1.75,1.0,0,7,1340,47.5382,420000,420895.47536945814,1980
3,1.0,1.0,0,7,1400,47.3123,148226,334921.0626780627,1600
3,1.0,1.0,0,7,1010,47.4808,313000,493625.3098290598,2010
3,1.0,1.0,0,7,1320,47.3697,150000,302896.7392857143,1320
2,1.0,1.0,0,7,820,47.5119,150000,240328.3717472119,1670
2,1.0,1.0,0,6,1080,47.459,230000,353619.07472527475,1200
2,1.0,1.0,0,7,840,47.5489,389100,418019.36094674555,1340
4,2.25,1.0,0,8,1360,47.6678,645000,803990.8194444445,2890
3,1.0,1.0,0,7,990,47.4164,310000,302896.7392857143,2030
2,1.75,2.0,0,8,1210,47.5526,351358,612642.738317757,1540
5,2.75,2.0,0,10,3810,47.6039,1700000,1356523.9905362776,2110
4,3.5,2.0,0,10,5370,47.6003,1570000,790734.704735376,3780
3,2.0,2.0,0,8,1540,47.6343,850000,1096239.0074349442,2970
4,2.5,2.0,0,9,2310,47.7351,470000,424815.06315789477,2410
3,2.25,3.0,0,8,1870,47.6537,770000,585048.7790697674,1690
3,1.75,1.0,0,8,1340,47.474,366000,493625.3098290598,2440
3,2.5,2.0,0,8,2060,47.567,545000,612642.738317757,2230
3,1.0,1.0,0,7,1010,47.2761,205000,234284.0351758794,1550
2,1.0,1.0,0,7,1020,47.7257,405000,676419.3921568628,1430
4,2.5,1.0,0,7,1270,47.7428,467000,490377.1076923077,3170
2,1.0,1.0,0,7,1050,47.5736,392500,594706.5422740525,1650
4,2.75,1.5,3,9,2360,47.7019,901000,521740.0146788991,3700
3,1.75,1.0,0,7,1300,47.7264,500000,469928.76772616134,2300
3,2.5,2.0,0,7,1860,47.776,384950,462488.8692579505,1870
4,3.5,2.0,0,11,4070,47.478,1700000,617053.9660194175,3020
2,1.0,1.0,0,7,860,47.7503,245000,423736.9058295964,1100
4,2.25,2.0,0,9,3080,47.5344,1170000,1194873.6382978724,2480
3,1.5,2.0,0,6,1280,47.334,184500,234284.0351758794,1150
2,2.0,1.5,0,8,1540,47.319,269000,286742.81162324647,1590
3,2.5,2.0,0,8,1530,47.6181,570000,617254.0212765958,1530
4,1.75,1.0,0,8,2350,47.5392,850000,1194873.6382978724,2240
3,1.0,1.0,0,6,920,47.3647,209000,311580.33638025593,920
4,1.75,1.0,0,5,1840,47.5209,327000,420895.47536945814,2160
3,1.5,1.0,0,7,1100,47.7303,369500,469928.76772616134,2200
3,1.75,1.0,0,7,1230,47.7287,440000,521740.0146788991,2120
4,2.25,1.5,0,10,3290,47.5639,947500,1194873.6382978724,3170
2,1.0,1.5,0,7,1270,47.6059,510000,634558.1448275862,2140
3,2.0,1.0,0,7,930,47.7466,385000,387011.5902636917,2260
5,3.0,1.0,0,8,1400,47.3211,370000,281194.8698060942,3160
4,1.5,1.5,2,7,1960,47.6797,660000,576834.808318264,1960
3,4.25,2.0,2,9,2520,47.3979,729000,489382.0170940171,2910
3,1.75,2.0,0,8,2000,47.5882,440000,790734.704735376,1820
4,2.5,1.0,0,8,2360,47.369,445000,311580.33638025593,1730
2,1.0,1.0,0,7,1430,47.7023,460000,469928.76772616134,2320
3,3.0,1.0,0,9,1300,47.5982,516000,810289.6964285715,3360
4,2.5,2.0,0,7,2060,47.4365,343888,353619.07472527475,2060
4,1.75,1.5,0,7,2240,47.6294,500000,645628.2261484099,1540
5,1.75,1.0,1,8,1330,47.4959,465000,359496.2604166667,3330
5,2.25,2.0,0,7,2180,47.3651,302000,367091.48387096776,1880
2,1.0,1.0,0,6,1280,47.3007,195000,234284.0351758794,1020
3,2.5,2.0,0,8,2140,47.6314,640000,685675.8435374149,2310
6,2.5,1.0,0,8,1630,47.5886,502000,645628.2261484099,3990
3,2.5,2.0,0,8,1480,47.7732,360000,570073.5201465201,1650
4,2.5,2.0,0,7,1680,47.494,290500,310612.75572519086,1420
4,3.0,2.0,0,7,2163,47.2734,248000,281194.8698060942,1700
4,2.5,2.0,0,7,2280,47.5115,433000,420895.47536945814,2280
2,1.0,1.0,0,7,820,47.6249,480000,1096239.0074349442,1290
3,1.0,1.0,0,7,1120,47.7211,410000,469928.76772616134,2130
4,2.75,2.0,0,7,2310,47.3614,309950,367091.48387096776,1980
3,2.0,1.0,0,7,1290,47.3658,253000,311580.33638025593,1290
3,1.75,1.0,0,7,1630,47.4863,280000,440232.31363636366,2090
3,1.0,1.0,0,7,1410,47.6782,440000,645244.2264808363,1330
5,1.75,1.0,0,7,1240,47.5738,333000,859938.5542168674,1600
3,2.5,2.0,0,9,3100,47.5882,759950,790734.704735376,2250
3,2.25,2.0,0,7,2020,47.4487,345000,440232.31363636366,1460
4,2.5,2.0,0,8,2500,47.3454,350000,367091.48387096776,2500
2,1.0,1.0,0,7,790,47.459,198000,289078.3455882353,1430
3,1.75,1.0,0,7,1340,47.5923,730000,1356523.9905362776,2820
3,1.5,1.0,0,7,1430,47.4737,266200,493625.3098290598,1590
4,2.5,2.0,0,8,2250,47.5645,1060000,1194873.6382978724,2660
2,1.0,1.0,0,6,1070,47.4338,95000,353619.07472527475,1360
3,1.75,1.0,0,8,1300,47.6236,430000,685675.8435374149,1700
4,2.25,2.0,0,7,2560,47.7261,650000,521740.0146788991,1860
3,2.5,2.0,0,8,2190,47.3506,379900,367091.48387096776,2300
2,1.5,2.0,0,7,860,47.7178,325000,469928.76772616134,1382
4,2.25,1.0,0,7,1170,47.6079,455000,645628.2261484099,2550
4,3.75,1.5,0,6,1330,47.5574,392000,355678.51612903224,2380
3,1.75,1.0,0,7,1310,47.7319,373000,521740.0146788991,1530
5,3.0,1.0,2,8,1910,47.6505,951250,792187.8738170346,2860
3,2.0,1.0,0,7,1300,47.5736,502000,859938.5542168674,1520
3,2.0,1.0,0,7,1940,47.4252,362500,353619.07472527475,1860
2,1.0,1.0,3,7,1080,47.6667,525000,585048.7790697674,1790
4,2.5,1.0,0,7,1420,47.6964,580000,645244.2264808363,2580
3,2.25,1.0,0,7,1170,47.4291,278000,353619.07472527475,2010
2,1.0,1.0,0,7,910,47.5536,422500,424734.60451977403,1450
4,2.0,1.0,2,7,990,47.637,783200,849714.8097826086,2790
4,2.5,2.0,0,9,3290,47.5994,715000,790734.704735376,3240
3,2.5,2.0,0,8,1390,47.5523,472217,612642.738317757,2310
3,2.5,2.0,0,7,2060,47.3909,244615,251296.24,2060
3,1.75,1.0,0,6,780,47.7183,385000,469928.76772616134,2100
3,1.0,1.0,0,7,1120,47.6712,549995,863228.9432314411,1300
4,3.75,2.0,0,11,3550,47.5888,959900,790734.704735376,4340
6,4.5,2.0,0,8,3300,47.6798,510000,645244.2264808363,2470
3,1.75,1.0,3,7,1200,47.3579,367000,489382.0170940171,2380
5,3.0,2.0,0,8,1810,47.4401,375000,353619.07472527475,2730
2,2.25,3.0,0,8,1290,47.6719,500000,579109.8082706766,1350
2,2.25,3.0,0,8,1290,47.6719,489000,579109.8082706766,1350
3,2.0,2.0,0,7,800,47.5552,340000,551768.5209125475,1410
3,1.75,1.0,0,7,940,47.5793,562000,594706.5422740525,2870
3,2.5,2.0,0,9,2400,47.7362,489950,424815.06315789477,2980
3,2.25,1.0,0,8,1560,47.6341,652000,645244.2264808363,2400
4,3.25,2.0,0,8,2870,47.3747,472000,311580.33638025593,3970
4,2.5,1.0,0,6,1910,47.4918,333000,493625.3098290598,2590
3,1.5,1.0,0,8,2000,47.7061,560000,676419.3921568628,1890
4,3.5,2.0,4,10,2220,47.355,799000,302896.7392857143,4060
5,2.25,2.0,0,8,3480,47.5585,860000,859938.5542168674,3130
4,2.5,2.0,0,9,2410,47.3109,449500,334921.0626780627,2780
4,3.0,2.0,0,10,2820,47.5826,692500,790734.704735376,2770
4,1.75,1.0,0,9,1430,47.561,925000,859938.5542168674,3920
3,2.25,1.5,0,7,1550,47.4198,267500,311580.33638025593,2610
4,2.5,2.0,0,8,2200,47.7338,396800,424815.06315789477,2480
4,1.5,1.0,0,7,1180,47.2966,220000,334921.0626780627,1800
3,1.75,1.0,1,9,1720,47.7665,892500,676419.3921568628,2640
3,2.0,1.0,0,7,1460,47.6771,455500,645244.2264808363,1690
3,1.75,1.0,0,8,2110,47.5402,743000,1194873.6382978724,2560
4,1.5,1.0,0,6,1790,47.7501,338000,423736.9058295964,1660
3,1.75,1.0,0,7,1340,47.5021,332000,440232.31363636366,1370
3,1.0,1.5,0,7,1370,47.6268,563225,1096239.0074349442,2770
4,3.5,2.0,0,11,3760,47.7255,1150000,682885.9898989899,3360
2,1.0,1.0,0,7,1000,47.6634,645000,585048.7790697674,1720
3,2.5,2.0,0,9,2560,47.693,739000,803990.8194444445,2560
3,2.5,2.0,0,9,2530,47.7345,435000,424815.06315789477,2450
3,2.25,2.0,0,9,2650,47.638,995000,899607.6730769231,2950
4,2.75,1.0,0,7,1350,47.7145,520000,521740.0146788991,2360
4,2.5,2.0,0,7,2030,47.2953,400000,334921.0626780627,3600
3,1.75,1.0,0,7,1510,47.7307,440000,521740.0146788991,3030
3,1.5,1.0,0,7,1230,47.6955,440000,619944.1492281304,2150
3,1.0,1.0,0,7,1280,47.6545,738000,585048.7790697674,2020
3,1.5,1.0,0,7,1170,47.7612,250000,462488.8692579505,2220
4,2.25,2.0,0,8,2700,47.2087,338150,316742.3905579399,2420
3,2.25,1.0,0,7,1280,47.7584,425000,570073.5201465201,2480
4,2.5,2.0,0,10,3670,47.6211,883000,685675.8435374149,2900
3,2.0,1.5,0,7,2350,47.6609,510000,455617.1129032258,2270
4,1.75,1.0,1,9,3100,47.5847,950000,790734.704735376,3480
3,1.0,1.0,0,7,1120,47.567,435000,859938.5542168674,1720
5,1.5,1.0,0,7,1130,47.7226,415000,521740.0146788991,2460
2,2.5,2.0,0,9,870,47.5591,439000,618695.1090909091,1920
5,1.0,1.0,0,7,960,47.4207,295832,302896.7392857143,1850
3,1.75,1.0,0,7,1560,47.4088,285000,300340.40293040295,1550
3,1.5,1.0,0,7,1090,47.703,350000,469928.76772616134,1540
2,2.75,2.0,0,7,1050,47.621,489000,1096239.0074349442,1895
3,2.25,1.0,0,7,1390,47.3536,304500,294111.27857142856,2210
3,1.5,1.0,0,7,1300,47.4568,288000,304262.1082089552,1770
3,1.75,1.0,0,8,1440,47.7606,417000,490377.1076923077,2300
3,3.0,2.0,0,8,1040,47.6408,615000,899607.6730769231,1880
5,3.5,2.0,3,9,2820,47.7398,730000,570073.5201465201,3940
2,1.0,1.0,0,8,930,47.3822,178500,302896.7392857143,1160
4,2.0,1.0,0,7,1050,47.4091,300000,302896.7392857143,2240
4,2.5,1.0,3,7,1350,47.5073,415000,310612.75572519086,2700
3,1.75,1.0,0,8,2040,47.4155,452500,464322.38976377953,2280
4,2.75,1.0,4,11,3430,47.5364,1010000,529629.7824675324,4080
4,2.5,2.0,0,9,2160,47.5659,653000,612642.738317757,2300
4,2.25,1.0,0,8,1360,47.6496,715000,792187.8738170346,2760
3,1.75,1.5,0,7,1410,47.6695,541000,863228.9432314411,1820
4,1.5,1.5,0,7,1850,47.3714,245000,302896.7392857143,1730
2,1.0,1.5,0,7,1370,47.719,547000,387011.5902636917,1610
5,2.75,1.0,0,10,1740,47.6318,750000,685675.8435374149,4370
5,2.5,1.0,0,8,1570,47.7412,575000,387011.5902636917,2370
3,1.75,1.0,0,6,1310,47.3156,216000,334921.0626780627,2622
3,1.75,1.0,0,6,1640,47.7061,443000,387011.5902636917,1580
4,2.25,2.0,0,7,1600,47.3784,257700,367091.48387096776,1530
3,1.0,1.0,0,7,1230,47.4657,278000,440232.31363636366,1230
3,2.5,2.0,0,7,2240,47.3364,300000,334921.0626780627,2619
3,2.5,2.0,0,8,2190,47.2617,269100,334921.0626780627,2190
3,1.0,1.5,0,7,990,47.7648,402500,387011.5902636917,1820
2,1.5,2.0,0,7,1010,47.5128,306888,420895.47536945814,1210
4,2.5,2.0,0,10,2920,47.6196,795000,617254.0212765958,2840
4,2.5,2.0,0,9,2310,47.5197,525000,420895.47536945814,2310
3,2.5,2.0,3,10,2560,47.5319,1050000,1194873.6382978724,4500
2,1.0,1.0,0,6,880,47.5647,452000,418019.36094674555,1560
3,2.25,2.0,0,7,1550,47.737,350000,424815.06315789477,1740
4,2.5,2.0,0,8,2070,47.4915,410000,420895.47536945814,1250
3,1.75,1.5,0,7,1180,47.6389,595000,849714.8097826086,2610
3,2.5,2.0,0,7,1690,47.6795,499000,677215.034739454,2330
4,2.5,2.0,0,8,2550,47.2614,340000,281194.8698060942,2550
5,3.25,2.0,0,10,3370,47.6906,1070000,803990.8194444445,2040
4,3.0,2.0,0,8,2230,47.3577,460000,296187.98046875,2060
4,2.5,2.0,0,8,2382,47.2793,345000,294111.27857142856,2382
3,2.25,2.0,0,7,1620,47.3566,280500,367091.48387096776,1470
3,1.0,1.5,0,7,1140,47.6822,704000,619944.1492281304,1800
3,2.5,2.0,0,8,2140,47.4786,545000,617053.9660194175,2380
3,1.5,1.0,0,7,1900,47.5091,335000,420895.47536945814,1410
4,3.0,1.0,3,10,1860,47.6773,1330000,576834.808318264,4240
3,2.75,1.0,0,7,1430,47.3293,420000,294111.27857142856,2940
4,2.0,1.0,0,7,1160,47.6885,705000,619944.1492281304,2920
4,1.75,1.0,0,7,1210,47.2987,274900,286742.81162324647,2250
4,2.5,2.0,0,8,2190,47.7735,499950,570073.5201465201,3530
3,1.5,1.0,0,7,1400,47.7566,415250,387011.5902636917,1730
3,1.0,1.0,0,7,990,47.285,222000,234284.0351758794,990
3,2.0,1.0,0,7,2150,47.3925,375000,311580.33638025593,3070
3,2.5,2.0,0,7,1640,47.4016,300000,300340.40293040295,1850
3,1.75,1.0,0,7,1540,47.5094,456700,359496.2604166667,2920
3,2.75,1.5,3,8,1970,47.5374,925500,551768.5209125475,2140
5,2.5,1.0,0,8,1470,47.4693,375000,493625.3098290598,3940
3,2.5,2.0,2,9,2370,47.3803,420000,311580.33638025593,2450
3,2.5,2.0,0,8,2610,47.7614,575000,570073.5201465201,2460
3,2.0,1.0,0,6,670,47.5763,335000,594706.5422740525,2190
4,2.0,1.0,0,7,1300,47.6169,428000,634558.1448275862,1540
4,2.5,1.0,0,8,2060,47.7654,655000,682885.9898989899,3680
3,3.0,2.0,0,9,2630,47.6932,738000,645244.2264808363,2880
5,1.75,1.0,0,7,980,47.7027,415000,387011.5902636917,2390
3,1.0,1.0,0,6,790,47.5343,392000,424734.60451977403,1350
2,1.0,1.0,0,7,1050,47.686,555000,576834.808318264,2050
3,2.5,2.0,0,7,1770,47.4339,260000,304262.1082089552,1550
3,1.0,1.5,0,6,1390,47.567,392500,586120.875,1350
3,2.5,2.0,2,11,2979,47.5503,912000,859938.5542168674,3890
2,1.0,1.0,0,6,830,47.5057,135000,359496.2604166667,1170
3,2.75,1.0,0,7,1400,47.7695,500000,570073.5201465201,2370
3,1.5,1.0,0,7,1050,47.3314,238000,281194.8698060942,1890
4,2.0,1.0,0,7,860,47.5008,251000,310612.75572519086,2730
2,1.75,2.0,0,8,1510,47.6647,406500,645244.2264808363,1740
4,2.25,2.0,0,9,3010,47.3326,433495,334921.0626780627,2690
3,2.25,1.0,0,7,1150,47.3619,265000,311580.33638025593,1870
3,1.75,1.0,0,8,1520,47.7187,360000,387011.5902636917,2380
4,1.0,1.0,0,7,950,47.5729,425000,859938.5542168674,2140
2,2.75,1.0,0,7,1510,47.4869,450000,310612.75572519086,3820
3,1.75,1.0,0,7,1760,47.7708,449900,387011.5902636917,1400
4,2.5,2.0,0,8,2040,47.5051,345000,420895.47536945814,2230
4,2.0,1.0,0,7,1690,47.6149,612500,645628.2261484099,2050
3,1.75,1.0,0,8,1530,47.4435,317000,353619.07472527475,1850
3,1.5,1.5,0,8,1310,47.6835,585000,576834.808318264,1900
3,1.75,1.0,0,7,1180,47.4818,455000,440232.31363636366,1480
4,4.0,2.0,0,11,4090,47.7226,1040000,682885.9898989899,4290
4,2.25,2.0,0,8,2250,47.6324,497000,645244.2264808363,1850
3,1.75,1.0,0,7,1070,47.2803,226750,286742.81162324647,1520
4,2.0,1.0,0,7,1220,47.7447,385000,423736.9058295964,2250
3,0.75,1.0,0,5,1080,47.4936,205000,359496.2604166667,1370
4,2.5,2.0,0,9,2760,47.5845,745000,790734.704735376,2810
4,2.5,2.0,0,8,2550,47.3526,371000,367091.48387096776,2380
4,2.5,2.0,0,8,2080,47.5703,545000,612642.738317757,2000
3,1.0,1.5,0,7,1280,47.7321,443000,387011.5902636917,1390
2,1.0,1.0,0,7,950,47.528,287000,319581.3940298507,1080
3,1.0,1.0,0,7,1050,47.2891,194000,286742.81162324647,1430
3,1.0,1.0,0,7,1800,47.4922,265000,420895.47536945814,1230
4,2.75,1.0,2,9,2110,47.5606,1140000,1194873.6382978724,5230
4,3.25,2.0,1,9,3674,47.4357,699950,464322.38976377953,3220
4,1.0,1.5,0,7,1710,47.7037,433000,469928.76772616134,2030
2,1.75,1.0,0,6,910,47.3493,200000,367091.48387096776,1360
3,1.5,1.0,0,7,1340,47.475,289571,493625.3098290598,1440
4,2.75,1.0,0,8,1720,47.7686,440000,423736.9058295964,2990
3,1.5,1.0,0,7,1120,47.6119,400000,617254.0212765958,2090
4,2.5,2.0,0,8,2630,47.5262,589000,617053.9660194175,1770
5,2.25,2.0,0,9,3100,47.6624,850000,677215.034739454,2370
3,1.0,1.5,0,7,940,47.6033,520000,634558.1448275862,1210
2,2.25,2.0,0,7,1200,47.6399,555000,899607.6730769231,1970
3,2.5,2.0,0,7,2480,47.5297,470000,529629.7824675324,2480
2,1.5,2.0,0,7,1068,47.753,207000,462488.8692579505,1078
4,2.75,1.0,2,8,1620,47.3438,379750,294111.27857142856,3160
4,1.75,1.0,0,7,1270,47.6894,709000,576834.808318264,2650
3,2.5,1.0,0,7,1160,47.3186,240000,334921.0626780627,1940
4,1.5,1.0,0,8,1650,47.4321,445500,464322.38976377953,2400
5,2.5,1.0,3,8,1600,47.6398,1310000,792187.8738170346,4240
3,1.5,1.0,0,7,1160,47.4919,210000,493625.3098290598,1440
4,2.5,2.0,0,8,2670,47.6066,603000,685675.8435374149,2820
3,2.5,2.0,0,10,2520,47.6295,720000,685675.8435374149,2680
2,1.0,1.5,0,5,760,47.5045,92000,240328.3717472119,1040
3,1.75,2.0,0,7,1310,47.6722,600000,579109.8082706766,1270
4,2.5,1.0,3,8,1380,47.4938,725000,359496.2604166667,3830
5,2.25,1.0,0,7,1270,47.7718,409950,423736.9058295964,2310
3,2.5,2.0,0,8,1790,47.6176,515000,685675.8435374149,1680
4,2.5,1.0,0,8,1800,47.4485,495000,353619.07472527475,3040
4,2.25,2.0,0,9,2420,47.5336,998000,1194873.6382978724,2390
3,1.75,1.0,0,8,1710,47.6945,630000,803990.8194444445,2050
3,1.75,1.0,0,8,1320,47.7734,410000,676419.3921568628,2680
3,2.25,1.0,0,8,1580,47.5503,602000,859938.5542168674,2630
4,2.75,1.0,0,8,1310,47.5515,750000,859938.5542168674,3820
4,3.0,2.5,0,10,2370,47.595,711600,617254.0212765958,3790
4,4.0,2.0,0,11,3190,47.5369,1050000,617053.9660194175,5140
3,2.5,2.0,0,9,2560,47.7354,700500,570073.5201465201,2820
4,2.5,2.0,1,10,3220,47.5326,710000,420895.47536945814,2650
3,2.0,1.0,0,7,1010,47.3298,250000,281194.8698060942,2310
4,1.75,1.0,0,7,1620,47.5017,350000,420895.47536945814,2460
7,3.5,1.0,0,7,1520,47.7153,475000,469928.76772616134,2730
2,1.0,1.0,0,6,830,47.5604,200000,418019.36094674555,1150
4,2.25,1.0,0,7,1040,47.719,450000,521740.0146788991,2450
5,2.5,2.0,0,7,2600,47.4325,316000,353619.07472527475,2330
1,1.0,1.0,0,5,670,47.5342,310000,424734.60451977403,1050
3,1.5,1.0,0,7,1500,47.4658,392000,440232.31363636366,1510
3,3.25,3.0,0,8,1460,47.6535,521000,585048.7790697674,1400
2,2.0,1.0,0,7,960,47.6932,495000,576834.808318264,2440
3,1.75,1.0,0,7,1250,47.3364,209000,281194.8698060942,1340
4,2.0,1.5,0,9,2230,47.5979,809950,810289.6964285715,2510
2,1.75,1.0,0,7,1420,47.4327,400000,367091.48387096776,2000
4,2.5,1.0,0,8,1530,47.7749,415000,387011.5902636917,2580
4,2.0,2.0,0,8,2370,47.2831,411000,281194.8698060942,2110
2,2.0,1.0,0,7,1230,47.6359,825000,880077.752293578,2620
3,2.25,3.0,0,8,1480,47.691,436000,585048.7790697674,1310
4,2.5,2.0,0,9,2620,47.4357,460000,353619.07472527475,2760
3,1.0,1.0,0,6,1300,47.524,281000,529629.7824675324,1020
4,1.5,1.0,3,8,1660,47.646,976000,792187.8738170346,4360
4,2.5,2.0,0,8,2400,47.4832,485000,440232.31363636366,2390
3,2.5,2.0,0,7,1430,47.6258,429000,685675.8435374149,1480
3,2.5,2.0,0,9,2480,47.5489,729000,859938.5542168674,2600
3,2.5,2.0,0,8,2280,47.5901,625000,790734.704735376,2280
3,1.75,1.0,0,7,1390,47.2766,218500,334921.0626780627,1550
3,1.0,1.0,0,7,1030,47.3322,175000,286742.81162324647,1370
3,1.0,1.0,0,7,1120,47.7254,442500,469928.76772616134,1820
3,2.0,2.0,0,7,1300,47.6728,480000,619944.1492281304,1670
3,2.25,1.0,1,8,1540,47.6996,715500,576834.808318264,3380
3,1.75,1.0,0,8,1470,47.6687,432500,645244.2264808363,1470
5,4.25,2.0,0,11,3210,47.6347,875000,677215.034739454,5390
5,2.75,2.0,0,8,2910,47.4977,605000,359496.2604166667,1760
4,4.0,3.0,2,12,5000,47.55,1690000,859938.5542168674,4560
3,2.25,1.0,0,7,1090,47.4972,318000,310612.75572519086,2550
2,1.0,1.0,0,7,1000,47.7294,311300,387011.5902636917,1100
5,2.75,1.0,0,7,1450,47.4683,325000,289078.3455882353,3350
5,3.5,2.0,0,9,2610,47.5567,795000,859938.5542168674,3530
4,2.25,1.0,0,8,1320,47.5478,558000,859938.5542168674,2800
4,2.5,2.0,0,9,3090,47.2902,370000,286742.81162324647,3610
4,2.5,2.0,0,8,2350,47.6318,598850,685675.8435374149,2350
3,2.5,2.0,0,8,2180,47.527,515700,420895.47536945814,2440
3,2.5,2.0,0,8,1870,47.7552,458000,490377.1076923077,2040
3,2.25,2.5,0,10,3530,47.3823,583500,311580.33638025593,2960
4,2.5,2.0,0,9,2460,47.7072,653750,521740.0146788991,2460
3,2.5,2.0,0,8,1650,47.3548,299000,367091.48387096776,2000
5,3.0,1.0,0,8,2340,47.4574,532000,617053.9660194175,3160
3,2.75,2.0,3,9,2726,47.3429,819000,302896.7392857143,3920
4,2.25,1.0,4,9,2000,47.4884,945000,359496.2604166667,2820
4,2.5,1.0,0,9,2260,47.643,608700,685675.8435374149,2400
4,2.0,1.0,2,8,1310,47.6506,812000,792187.8738170346,2880
5,2.5,1.0,0,8,1700,47.7358,464000,387011.5902636917,3590
4,2.5,2.0,0,10,3770,47.6908,950000,677215.034739454,4000
4,2.5,2.0,0,8,2020,47.6955,700000,619944.1492281304,2372
3,1.0,1.0,0,7,1060,47.6867,435000,576834.808318264,1750
3,1.5,1.0,0,7,1810,47.2887,229500,281194.8698060942,1710
3,3.0,1.5,4,8,2610,47.4414,1580000,464322.38976377953,2810
3,2.25,1.0,0,7,1180,47.2811,265000,294111.27857142856,1790
2,2.0,1.0,0,7,1600,47.7344,995000,570073.5201465201,1950
3,2.5,1.0,0,8,1680,47.7756,590000,423736.9058295964,3280
4,2.75,2.0,2,9,1490,47.7206,740000,469928.76772616134,3640
2,0.75,1.0,2,6,550,47.5588,360000,355678.51612903224,2800
4,2.0,1.0,0,7,1300,47.5161,548500,551768.5209125475,2290
3,1.75,1.0,0,7,1090,47.6746,599000,619944.1492281304,2830
3,1.75,1.0,0,8,1800,47.6095,615000,685675.8435374149,2590
3,1.75,1.0,0,7,1320,47.4838,292000,240328.3717472119,1070
4,2.5,2.0,0,10,3720,47.6651,899000,677215.034739454,3220
3,1.5,1.0,0,7,1030,47.5434,500000,551768.5209125475,2930
3,2.5,1.5,0,8,1910,47.6213,580000,685675.8435374149,2230
4,2.5,2.0,0,9,2840,47.7386,580000,462488.8692579505,2790
3,1.0,1.0,0,7,1090,47.6674,594000,579109.8082706766,1930
3,2.5,1.0,0,7,1420,47.6966,500000,645244.2264808363,3080
4,2.5,1.0,0,8,1680,47.5748,550000,612642.738317757,2900
3,1.75,1.0,0,8,1180,47.3531,275000,367091.48387096776,1580
3,2.25,2.0,0,8,1820,47.4368,390000,353619.07472527475,1900
3,3.0,2.5,3,10,3060,47.5815,1250000,618695.1090909091,3310
3,2.25,2.0,0,7,1560,47.4989,250000,240328.3717472119,1560
2,2.5,2.0,0,8,1790,47.6606,405000,645244.2264808363,1700
3,1.0,1.0,0,6,1430,47.3018,213950,286742.81162324647,1050
3,1.5,1.0,0,7,1390,47.3984,232000,300340.40293040295,1740
3,1.0,1.0,0,6,990,47.293,207000,234284.0351758794,1060
3,1.75,1.0,0,8,1880,47.3515,310000,281194.8698060942,2260
3,2.5,3.0,0,9,2520,47.5664,540000,319581.3940298507,1130
4,1.5,1.5,2,7,1580,47.6857,750000,585048.7790697674,1640
4,2.5,2.0,0,8,2150,47.5109,392500,420895.47536945814,1940
5,2.5,1.0,0,8,1690,47.3335,305000,294111.27857142856,2940
3,2.5,2.0,0,9,2390,47.6617,735000,645244.2264808363,2360
4,2.5,2.0,0,8,2400,47.6187,575000,685675.8435374149,2120
2,1.0,1.0,0,6,660,47.5664,175000,319581.3940298507,1000
4,2.5,2.0,0,7,1580,47.3768,291000,311580.33638025593,1590
4,2.5,2.0,0,10,3250,47.5862,791500,790734.704735376,3240
3,2.0,1.0,0,8,1180,47.7497,475000,423736.9058295964,2480
2,1.0,1.0,0,7,1190,47.5012,238950,310612.75572519086,1410
3,3.5,2.0,0,8,1040,47.6721,470000,579109.8082706766,1520
4,1.75,1.0,0,8,1610,47.6262,420000,685675.8435374149,3310
3,2.5,2.0,0,8,2040,47.4876,440000,440232.31363636366,2150
4,1.75,1.5,0,8,1290,47.6846,656000,576834.808318264,1790
3,2.5,2.0,0,7,2120,47.687,559950,677215.034739454,2280
2,2.0,1.0,0,6,990,47.604,600000,634558.1448275862,1650
3,1.0,1.0,0,7,1710,47.2616,255000,281194.8698060942,1310
4,1.5,1.5,0,7,1840,47.5185,210750,319581.3940298507,1510
4,1.0,1.5,0,7,1150,47.6368,485000,880077.752293578,1890
3,2.5,2.0,0,8,2250,47.3667,390000,367091.48387096776,2180
3,2.5,1.0,0,8,1810,47.473,405000,493625.3098290598,2470
4,1.0,1.5,0,7,1540,47.587,462500,618695.1090909091,1920
4,2.25,1.0,0,8,1630,47.4774,435000,493625.3098290598,2920
3,2.5,2.0,0,7,1440,47.6818,440000,677215.034739454,1560
3,1.75,1.0,3,9,1790,47.3213,299950,286742.81162324647,2540
2,1.5,2.0,0,8,1120,47.6175,440000,634558.1448275862,1120
3,2.5,1.0,0,7,1260,47.4442,312620,440232.31363636366,1430
3,1.5,1.0,0,7,800,47.6337,372500,685675.8435374149,1660
3,2.5,2.0,0,8,1730,47.2619,297262,294111.27857142856,1780
4,3.0,1.0,0,7,1250,47.6045,735000,810289.6964285715,2960
3,1.5,2.0,0,7,1550,47.7072,430000,676419.3921568628,1820
2,1.75,1.5,0,7,1070,47.7131,241000,455617.1129032258,970
3,1.0,1.0,0,7,1460,47.3242,201000,311580.33638025593,1270
2,1.0,1.0,0,7,1060,47.6731,570000,619944.1492281304,1770
