bedrooms,bathrooms,floors,waterfront,view,grade,sqft_above,lat,price,sqft_total
4,1.0,1.0,0,0,7,1040,47.571,440000,1720
3,1.75,1.0,0,0,7,1100,47.3605,280000,2160
3,2.5,2.0,0,0,7,1778,47.6811,435000,2840
3,2.5,2.0,0,0,8,1930,47.5791,425000,1770
2,0.75,1.0,0,0,7,1130,47.4526,204950,1550
2,1.75,1.0,0,0,7,1000,47.6871,670000,3180
2,1.0,1.0,0,0,7,820,47.6623,475000,1370
5,2.5,1.0,0,0,7,1450,47.4935,352000,3050
4,1.75,1.0,0,2,7,1260,47.6148,575000,3340
4,3.5,2.0,0,2,10,3240,47.5472,1730000,5440
3,2.0,2.0,0,3,8,1660,47.5552,491000,2440
4,2.5,2.0,0,0,9,3020,47.5982,750000,3100
4,2.5,1.0,0,0,8,1430,47.6535,830000,2510
6,3.75,2.0,0,4,10,3900,47.5398,1140000,5920
3,1.0,1.0,0,0,6,960,47.4676,137124,1100
4,1.0,1.5,0,0,6,1150,47.562,225000,840
4,2.5,1.0,0,0,7,1230,47.605,732600,3030
4,2.25,2.0,0,0,8,2460,47.548,818000,2460
3,2.25,1.0,0,0,9,2360,47.3856,431000,2720
2,2.25,3.0,0,0,7,1320,47.7039,304000,1330
5,2.0,1.0,0,0,7,1010,47.6236,650000,2130
2,2.0,2.0,0,0,8,1610,47.6644,450000,1750
4,1.0,1.0,0,0,7,1610,47.5104,269000,1610
3,1.0,1.0,0,0,7,1160,47.6391,875000,2390
4,2.25,1.0,0,0,8,1480,47.5787,890000,4320
4,2.5,2.0,0,0,8,2280,47.7568,565000,2140
2,2.0,2.0,0,0,8,1150,47.6021,448175,1590
5,3.0,2.0,0,0,9,2970,47.5973,680000,2970
3,1.75,2.0,1,4,8,1120,47.3311,629000,2310
3,3.5,2.5,0,0,8,1330,47.652,494000,1850
4,3.0,2.0,0,0,9,1920,47.6448,1100000,3070
5,2.5,1.0,0,0,7,1190,47.7096,450000,2650
3,1.75,1.0,0,0,8,1320,47.4706,330000,2640
4,2.5,2.0,0,3,10,3110,47.5623,960000,3110
4,2.5,2.0,0,0,9,2390,47.3385,360000,2590
3,2.5,2.0,0,0,8,2150,47.3515,378000,2150
3,1.75,1.0,0,0,7,1090,47.5427,499950,1800
3,2.5,2.0,0,0,7,1990,47.7477,450000,2310
2,2.0,1.0,0,0,7,800,47.5691,523500,2320
3,2.5,2.0,0,0,9,2680,47.7655,600000,2520
3,2.5,2.0,0,0,8,2080,47.3737,290000,2190
3,3.25,2.0,0,0,7,1340,47.3779,176000,1670
3,2.0,1.5,0,0,7,1790,47.635,885000,3240
2,1.75,1.5,0,0,7,1240,47.6689,483000,1800
3,1.0,1.0,0,0,7,1310,47.3739,240000,1650
4,2.25,1.0,0,1,8,1530,47.6985,720000,3240
4,2.5,2.0,0,0,7,1780,47.4455,311000,1990
3,2.0,1.0,0,0,7,1600,47.5177,332500,2440
3,1.75,1.0,0,0,7,1080,47.4608,164950,1740
3,1.75,1.0,0,0,7,1080,47.4608,371000,1740
3,1.75,1.0,0,0,7,1650,47.3926,264500,1650
4,2.25,2.0,0,0,9,2260,47.638,1740000,5170
2,1.0,1.0,0,2,6,870,47.6697,503000,1750
4,2.5,2.0,0,0,9,2170,47.6952,738000,2540
2,1.0,1.0,0,0,7,980,47.6858,393000,1260
2,1.0,1.0,0,0,7,990,47.5013,280000,1730
4,2.5,1.0,0,2,8,1530,47.3367,260000,3410
2,1.0,1.0,0,2,7,1000,47.5659,505000,1940
3,1.5,1.0,0,0,7,1120,47.353,241000,2440
3,1.75,1.0,0,0,7,1520,47.667,530000,2040
1,1.0,1.5,0,2,8,840,47.5561,713000,1760
3,1.75,2.0,0,0,7,1770,47.7289,487000,1680
2,1.0,1.0,0,0,6,980,47.3674,128000,980
3,1.0,1.0,0,0,7,1040,47.3979,210500,2840
3,2.5,1.0,0,0,7,1210,47.5067,420000,2370
3,2.5,2.0,0,0,8,1780,47.6809,679000,1690
4,2.75,3.0,0,0,9,2840,47.7097,784950,2880
4,2.5,2.0,0,0,9,2650,47.3325,352000,2650
3,1.5,2.0,0,0,7,1080,47.6526,386000,1550
3,1.75,1.0,0,0,7,1260,47.5114,335000,1540
3,2.0,1.0,0,0,7,1490,47.5887,472500,2710
5,2.25,1.0,0,0,8,1340,47.7422,599950,3560
4,3.25,2.0,0,0,9,3830,47.685,963990,3830
3,2.0,2.0,0,2,8,1610,47.5969,735000,2540
3,4.25,2.0,0,0,10,3840,47.6347,858450,3230
5,2.75,2.0,0,0,7,1800,47.6711,665000,3330
3,2.5,2.0,0,0,7,2000,47.3508,290000,2000
2,1.0,1.0,0,0,7,860,47.5263,250000,980
3,1.75,1.0,0,0,7,1420,47.3555,192500,1690
4,2.0,1.0,0,2,8,2060,47.4404,350000,1950
4,2.5,2.0,0,0,8,2790,47.4891,518000,2590
4,1.0,1.5,0,0,7,1410,47.6606,563000,1040
4,3.0,2.0,0,0,7,2420,47.4693,375000,2420
3,2.5,3.0,0,0,8,1460,47.698,400000,1430
5,1.75,1.0,0,0,7,1230,47.3305,240000,3220
2,1.0,1.0,0,0,6,1000,47.6088,317500,1940
5,4.0,2.0,0,0,10,2740,47.6468,1320000,5400
3,1.0,1.0,0,0,6,1240,47.4303,234000,1990
3,2.5,2.0,0,0,9,1740,47.6264,645000,2540
2,1.0,1.0,0,0,7,1200,47.6762,649000,1940
4,2.5,2.0,0,0,8,2520,47.5399,605000,2580
3,3.5,3.0,0,0,7,1500,47.7034,337900,1500
3,2.75,2.0,0,0,8,2290,47.6098,535000,2080
4,1.0,1.0,0,0,7,1130,47.5507,325000,1940
4,2.25,1.0,0,0,8,1740,47.5132,429950,1680
3,2.5,2.0,0,0,9,3550,47.7292,775000,3270
2,1.0,1.0,0,0,7,1280,47.6339,650000,2460
4,2.25,2.0,0,0,8,2320,47.5762,1200000,2740
2,1.0,1.0,0,0,5,1140,47.7497,275000,2200
4,3.5,2.0,0,0,9,3930,47.7412,575000,2740
3,2.5,1.0,0,0,7,1640,47.7634,540000,2900
3,1.75,1.0,0,0,7,1170,47.5759,640000,2530
3,1.5,1.0,0,0,7,1240,47.4469,275000,1670
4,2.5,2.0,0,0,9,2740,47.6095,672800,2760
4,2.25,1.0,0,0,7,1430,47.5942,495000,1970
3,2.5,1.5,0,0,10,2950,47.7316,820000,3810
4,2.75,1.0,0,0,7,1980,47.7707,475000,2080
4,2.0,1.0,0,4,10,1450,47.6995,1280000,4210
3,1.0,1.0,0,0,7,1160,47.7419,380000,1160
3,2.0,1.0,0,0,8,2130,47.4396,397500,2580
5,2.5,1.0,0,2,7,1620,47.532,352000,3010
6,2.5,1.0,0,0,8,1430,47.565,893880,3460
5,3.25,2.0,0,0,8,2510,47.6101,635000,2920
3,2.25,2.0,0,0,7,1770,47.7166,420000,1650
3,2.0,1.0,0,0,7,750,47.6748,503000,2220
2,1.75,1.0,0,2,7,1220,47.4899,689000,3670
4,2.75,1.5,0,0,7,1610,47.6551,749500,2300
6,3.75,2.0,0,0,9,3100,47.6408,1150000,3970
4,2.5,2.0,0,0,8,2800,47.7392,563500,2810
4,3.0,2.0,0,0,8,1890,47.7649,480000,2930
4,3.0,1.0,0,1,9,1620,47.3204,374950,3460
3,2.5,2.0,0,0,7,1600,47.3675,308950,1760
4,2.75,1.0,0,0,7,1340,47.542,445000,2580
3,1.5,1.0,0,0,7,1220,47.3642,237200,1220
3,1.75,1.5,0,0,7,1550,47.72,453500,1050
3,2.0,1.0,0,0,7,1040,47.6886,616500,2660
5,5.0,2.0,0,0,10,5000,47.6012,1250000,3030
1,1.0,1.0,0,0,5,630,47.6923,396000,1390
3,1.0,1.0,0,0,6,1070,47.5015,210000,1050
2,1.75,1.0,0,0,7,1200,47.5689,539000,2070
3,2.5,2.0,0,0,8,2960,47.4358,605000,2740
3,2.0,2.0,0,0,6,1490,47.6933,437500,1500
3,1.5,1.0,0,0,7,1500,47.3926,215000,1790
4,2.5,2.0,0,0,7,2410,47.5326,440000,2410
3,1.0,1.0,0,0,7,1680,47.711,525000,2320
3,1.5,1.0,0,0,7,840,47.4755,319900,1500
3,1.0,1.0,0,0,7,1120,47.7551,335000,1120
3,2.25,2.0,0,0,9,2900,47.4013,485000,2510
4,2.25,2.0,0,0,8,3220,47.3188,359999,2570
5,2.75,1.0,0,3,8,2500,47.5938,799000,1700
3,2.25,1.0,0,0,7,1610,47.4517,280000,1720
4,2.75,1.5,0,0,8,1500,47.6382,1050000,2720
1,2.0,2.0,0,0,6,1240,47.4778,290000,1030
2,2.25,2.0,0,0,7,1660,47.4333,235000,1620
3,1.75,1.0,0,0,7,1040,47.6853,495000,2040
3,2.25,2.0,0,0,8,1880,47.3631,290000,2180
4,1.5,1.0,0,0,7,1050,47.4151,230000,1390
3,1.75,1.0,0,0,7,1480,47.3126,234000,1800
4,2.5,2.0,0,0,7,2420,47.6874,597400,2280
4,2.5,1.0,0,0,7,1110,47.4712,370000,2900
4,2.5,2.0,0,0,9,2660,47.6972,755000,2890
3,2.5,2.0,0,0,7,2430,47.3718,342000,3040
2,1.0,1.0,0,0,7,770,47.6102,497000,960
3,1.0,1.0,0,0,8,3060,47.5656,835000,1880
4,2.75,2.0,0,0,9,2920,47.5646,730000,2920
3,1.0,1.0,0,0,7,1070,47.6421,655000,2710
3,2.5,2.0,0,0,8,1870,47.3739,205000,1580
4,2.0,1.5,0,0,7,1800,47.6388,632750,1950
5,3.0,1.0,0,0,7,1250,47.4866,330000,2950
5,2.25,2.0,0,0,7,2530,47.6117,527500,2020
4,2.5,2.0,0,0,9,3290,47.5981,716500,3100
4,2.5,2.0,0,0,7,1890,47.5415,388500,2060
3,1.75,1.0,0,0,7,1680,47.6028,530000,1880
3,2.5,2.0,0,0,8,2170,47.4819,419000,2610
3,1.75,1.0,0,0,7,1200,47.6979,385000,1200
4,2.5,2.0,0,0,8,2990,47.6119,655000,3110
4,2.75,2.0,0,2,9,3070,47.5849,1700000,3700
2,1.0,1.0,0,0,7,1020,47.4206,279000,1930
3,1.5,1.0,0,0,7,1100,47.3209,262000,2300
4,1.0,1.5,0,0,7,1550,47.6824,533000,1320
3,1.75,1.0,0,2,8,1680,47.7212,640000,1880
3,2.25,2.0,0,0,7,1680,47.3025,285000,1820
4,2.5,1.0,0,0,8,1910,47.7581,458400,1910
5,3.25,1.0,0,0,7,2190,47.7238,620000,3170
3,1.5,1.0,0,0,6,1190,47.6641,465000,3200
4,3.75,2.0,0,0,8,3210,47.7268,690000,2350
3,2.25,1.0,0,0,7,1390,47.7417,462500,3310
4,2.5,2.0,0,0,8,1910,47.381,369950,2210
2,1.0,1.0,0,0,5,840,47.264,124500,1100
4,2.25,1.0,0,0,9,2620,47.6117,950000,2370
4,1.5,1.0,0,0,7,1220,47.6205,418000,1350
3,1.0,1.0,0,0,6,1060,47.305,160000,1060
4,2.5,1.0,0,0,8,1500,47.7711,457000,2980
2,1.75,1.0,0,0,6,1130,47.5304,530000,2210
3,1.0,1.0,0,0,7,1250,47.6032,385000,1540
3,1.75,1.0,0,0,7,1440,47.5996,491000,1440
4,2.25,1.0,0,0,8,1890,47.6338,521000,1920
3,1.0,1.0,0,0,7,1140,47.2098,255000,1140
5,3.0,1.0,0,0,7,1710,47.5065,292050,3340
6,3.0,1.0,0,0,7,1880,47.5029,326000,1540
2,1.0,1.0,0,0,6,750,47.5312,300000,930
3,1.75,1.0,0,0,7,1330,47.4514,291600,2240
5,1.5,1.0,0,0,7,1720,47.5241,435000,1560
3,2.5,3.0,0,0,8,1600,47.6903,465000,1390
3,2.25,1.5,0,0,7,1230,47.3184,200000,1260
3,1.5,1.0,0,2,7,1090,47.5017,238000,2170
4,2.5,1.0,0,0,7,1320,47.6007,455000,1550
6,3.0,2.0,0,0,7,2180,47.3046,230000,2260
4,2.25,2.0,0,0,8,1410,47.6419,808000,2770
3,1.0,1.5,0,0,7,1490,47.6549,578500,2290
3,2.0,3.0,0,0,7,1463,47.6843,390000,1484
3,2.5,2.0,0,0,8,1800,47.5746,517500,1800
4,2.75,1.5,0,0,9,2100,47.5843,755000,2890
3,1.75,1.0,0,0,7,980,47.685,579500,1520
3,2.75,3.0,0,0,9,1350,47.5764,649950,1840
4,1.75,1.0,0,0,7,1100,47.5035,228000,2780
4,1.75,1.5,0,0,7,1470,47.6754,665000,2660
4,2.5,2.0,0,0,9,2110,47.6374,689000,2180
4,2.5,1.0,0,0,8,1440,47.6748,560000,3440
3,1.0,1.0,0,0,7,1590,47.5355,529000,1780
5,2.5,1.0,0,0,8,2100,47.4721,375000,1980
4,2.75,1.0,0,0,6,2090,47.4854,325000,1460
4,2.5,2.0,0,2,10,3390,47.332,583000,2830
2,1.0,1.0,0,0,6,790,47.7634,330000,2350
3,2.5,2.0,0,0,7,1970,47.3263,262000,1670
4,2.5,2.0,0,0,8,2870,47.539,555000,2770
2,1.0,1.0,0,0,7,1010,47.5632,585000,1510
3,2.75,2.0,0,3,8,1770,47.5185,425590,1580
2,1.0,1.0,0,0,6,720,47.5534,235000,1510
2,1.0,1.0,0,0,6,710,47.5535,362362,960
3,2.0,1.0,0,0,7,1370,47.3634,252000,1420
4,2.5,2.0,0,0,9,2690,47.4343,439000,2890
4,2.25,2.0,0,0,9,3360,47.3316,465000,2590
4,2.0,1.5,0,0,7,1500,47.3127,249900,1500
2,2.5,1.0,0,0,8,1300,47.5806,665000,3560
3,1.75,1.0,0,0,7,1160,47.7159,370000,1990
2,1.0,1.5,0,0,7,1300,47.6415,620000,1880
3,1.0,1.0,0,0,8,1720,47.7162,375000,1610
4,2.0,1.0,0,0,8,1280,47.7169,552625,3110
3,1.0,1.0,0,0,7,1160,47.7267,315500,1520
2,1.75,1.0,0,0,8,1680,47.5603,620000,2390
4,2.5,1.0,0,0,8,1310,47.553,510000,2550
4,2.5,2.0,0,0,9,2540,47.6694,652500,2560
4,2.5,2.0,0,0,8,3240,47.6329,574000,2570
3,2.5,2.0,0,0,9,2670,47.3686,430000,3010
3,2.0,1.0,0,0,7,1080,47.7143,390000,1120
3,1.0,1.0,0,0,7,950,47.6847,466500,1910
2,2.25,2.0,0,0,7,1290,47.6803,315000,1360
4,1.5,1.0,0,0,7,1240,47.3206,220000,1240
3,1.75,1.0,0,0,7,1440,47.371,325000,2240
3,1.0,1.0,0,0,7,1120,47.7715,365000,1450
3,3.5,2.0,0,0,9,2100,47.4687,356000,2400
4,1.75,1.0,0,0,8,1610,47.7278,380000,2070
4,2.25,2.0,0,0,8,2030,47.7214,579000,1950
2,1.0,1.0,0,0,7,890,47.6666,682000,1680
3,1.75,1.0,0,0,7,1470,47.6832,499000,2100
3,1.0,1.0,0,0,7,1300,47.6937,333760,1300
4,2.5,2.0,0,0,11,2650,47.5761,745000,3270
3,1.75,1.0,0,0,7,1750,47.4989,380000,1230
3,3.0,3.5,0,2,8,1440,47.6525,435000,1440
3,2.75,1.0,0,0,7,1060,47.6767,520000,2520
4,2.5,2.0,0,0,10,3920,47.7325,965000,3780
3,2.25,1.0,0,0,7,1350,47.4968,270000,1660
5,2.75,1.5,0,0,8,2120,47.6348,1100000,2500
3,1.75,1.0,0,0,8,1220,47.5722,577500,3170
3,1.75,1.0,0,0,7,1250,47.6722,650000,1410
4,2.5,2.0,0,0,11,3180,47.5372,1230000,3130
5,4.25,2.0,0,3,11,3250,47.5758,1900000,7740
2,2.0,1.5,0,0,7,1440,47.6902,475000,1490
3,1.0,1.0,0,0,7,1150,47.3172,200000,1180
4,2.5,2.0,0,0,8,2320,47.484,397000,2320
3,2.0,1.0,0,0,7,1230,47.7548,383610,2110
4,2.5,2.0,0,0,7,2060,47.3612,275000,1610
3,2.0,2.0,0,0,8,2783,47.538,840000,1730
4,2.5,2.0,0,0,8,2140,47.4483,365000,2120
3,2.75,2.0,0,0,8,1160,47.5477,362000,1680
3,1.75,1.0,0,0,7,1390,47.5503,350000,2490
2,1.75,1.5,0,0,7,1320,47.712,200000,1320
4,2.5,1.0,0,0,8,1360,47.2979,299000,2850
4,1.5,1.0,0,0,8,1650,47.5266,555000,4330
3,2.25,1.0,0,3,10,2260,47.7035,1330000,3660
5,2.75,1.0,0,3,8,1570,47.528,896000,3710
2,1.75,1.0,0,0,8,1280,47.6461,550000,2280
2,1.0,1.0,0,0,7,1300,47.7238,324500,1820
3,1.0,1.0,0,0,7,1170,47.625,312500,1170
4,3.25,2.0,0,1,7,1946,47.359,485000,1460
2,1.0,1.0,0,0,7,1250,47.6945,511000,1250
2,1.5,2.0,0,0,7,1230,47.3768,139500,1660
4,2.5,2.0,0,0,8,2180,47.5119,464000,2350
3,1.75,1.0,0,0,7,1140,47.2968,255000,2290
4,2.5,2.0,0,0,8,2900,47.5384,679975,4330
3,2.0,1.0,0,0,8,1500,47.5762,624800,3570
3,2.75,2.0,0,0,9,2590,47.6145,920000,3410
3,2.5,1.5,0,0,9,2090,47.6567,1370000,2730
3,1.5,1.0,0,0,8,1540,47.6888,510000,3240
4,2.25,2.0,0,0,7,2260,47.4121,289659,1720
4,2.5,2.0,0,0,8,2910,47.538,585000,2550
5,3.0,2.0,0,0,8,3640,47.3521,555000,3740
4,2.75,2.0,0,2,8,2550,47.5824,940000,3860
3,2.0,1.0,0,0,7,1600,47.6977,460000,1600
3,2.5,2.0,0,0,7,2110,47.3935,319000,2100
3,2.5,2.0,0,0,7,1720,47.4895,280000,1760
3,1.0,1.0,0,0,5,1100,47.5242,250000,1280
4,2.5,2.0,0,0,9,2620,47.6272,749950,2260
5,2.5,1.0,0,0,8,2990,47.7709,458000,2660
3,2.5,2.0,0,0,8,1890,47.5348,465000,2460
3,1.75,1.0,0,0,8,1150,47.6871,580000,2150
4,2.5,2.0,0,0,10,3100,47.7646,700000,3080
4,2.5,2.0,0,0,8,2506,47.3236,350000,2441
4,1.0,1.0,0,0,7,1080,47.6955,456000,2320
3,2.0,1.5,0,0,7,1550,47.3699,290000,1840
4,2.75,1.0,0,0,7,1290,47.4793,475000,3560
3,2.5,2.0,0,0,7,1890,47.3613,285000,1980
3,1.0,1.0,0,0,7,1140,47.4902,309000,1340
4,2.0,2.0,0,0,9,3740,47.6728,860000,3180
3,2.25,1.0,0,0,8,1440,47.3565,219000,2380
3,2.5,2.0,0,0,8,2130,47.6331,546500,1890
2,1.0,1.0,0,0,7,770,47.5348,338000,2110
2,1.0,1.0,0,0,7,1070,47.697,505000,1360
4,1.75,1.0,0,0,7,840,47.6895,340000,2640
3,2.25,2.0,0,0,9,2730,47.6289,678000,2770
3,1.75,1.0,0,0,8,1890,47.535,800000,2630
1,1.0,1.0,0,0,6,1080,47.3075,112000,1210
3,1.75,1.5,0,0,6,1440,47.3318,252000,1560
4,2.75,1.0,0,0,7,1600,47.4601,335000,2760
3,2.0,1.0,0,0,8,1430,47.6075,610000,3010
3,2.0,1.0,0,0,7,1360,47.2981,245000,2070
3,1.75,1.0,0,0,8,1390,47.5815,493500,2620
4,2.25,2.0,0,0,8,1770,47.6904,596500,1880
3,2.0,1.5,0,0,6,1190,47.5276,245000,1680
3,1.75,1.0,0,0,7,1320,47.7341,333500,1750
3,1.0,1.0,0,0,7,1290,47.74,373000,1540
4,2.5,2.0,0,0,8,3000,47.7066,759900,3000
3,2.25,3.0,0,0,7,1358,47.7054,317000,1358
3,1.5,1.5,0,0,7,1220,47.5746,670000,1320
2,2.5,2.0,1,4,7,2720,47.4499,985000,1870
3,1.5,1.0,0,0,6,1060,47.5497,310000,1560
4,2.5,2.0,0,0,9,2540,47.6989,750000,3500
3,2.0,2.0,0,0,7,1640,47.6829,408000,1070
5,3.75,2.0,0,0,10,3870,47.6078,900000,3600
4,2.25,1.0,0,0,8,1460,47.7655,460000,3130
4,2.5,1.0,0,0,7,1740,47.5026,339000,1190
3,2.0,1.0,0,0,7,1140,47.637,660000,1260
4,3.0,2.0,0,0,9,3290,47.3904,449950,2810
3,1.0,1.0,0,0,7,1210,47.4984,235000,1210
5,2.25,1.0,0,2,9,1900,47.759,769000,4240
2,2.0,1.0,0,0,8,1350,47.7094,428000,1440
3,2.25,2.0,0,0,8,1990,47.7579,445000,2180
4,2.5,1.0,0,0,7,1220,47.7251,462000,2600
3,1.0,1.5,0,0,7,1460,47.6626,775000,2280
4,1.75,1.0,0,0,8,2250,47.5922,605000,2050
2,1.0,1.0,0,0,7,950,47.4987,193500,950
4,2.5,2.0,0,0,9,3140,47.3091,389950,3000
4,3.5,2.0,0,0,10,3560,47.5828,790000,3660
2,1.0,1.0,0,2,7,940,47.5531,442000,1920
4,2.25,2.0,0,0,8,2770,47.543,890000,2300
3,1.0,1.0,0,0,7,1864,47.285,235000,990
4,1.75,1.0,0,2,8,1130,47.6935,495000,2650
4,2.5,2.0,0,0,10,3870,47.3109,600000,2170
3,2.0,1.5,0,3,10,1790,47.6388,1400000,2810
3,2.0,1.0,0,0,7,1300,47.368,251000,1300
4,2.25,2.0,0,0,8,2410,47.505,471000,3870
4,2.5,2.0,0,0,8,2370,47.7379,597000,2340
5,3.5,2.0,0,0,9,2770,47.5628,804000,2520
3,1.75,1.0,0,0,7,1250,47.7613,357000,2180
3,2.5,2.0,0,0,8,1150,47.5528,419990,2080
4,2.5,2.0,0,0,10,3040,47.4872,725000,2990
3,2.5,2.0,0,0,7,2710,47.3357,275000,2720
3,2.25,1.0,0,0,7,1190,47.4813,445000,1630
3,2.5,2.0,0,0,9,2300,47.7369,510000,2480
4,1.0,1.0,0,0,7,1360,47.7622,330000,1540
3,1.0,1.0,0,0,6,750,47.5456,270000,1800
4,2.0,1.0,0,0,7,1230,47.5333,495000,1560
4,1.75,2.0,0,0,7,1420,47.3121,225000,1420
3,1.5,1.0,0,0,7,1050,47.6799,716528,2450
3,2.5,2.0,0,0,7,1510,47.3498,260000,1520
4,2.5,2.0,0,0,8,2330,47.4836,471000,2430
5,3.5,2.0,0,2,8,1930,47.5592,690000,2840
5,1.5,1.5,0,0,7,1700,47.7614,548000,1460
3,1.0,1.0,0,0,7,880,47.6924,505000,1720
3,1.0,1.0,0,0,7,1160,47.7263,325000,1220
4,2.25,2.0,0,0,8,2450,47.5751,682000,2410
3,2.25,2.0,0,0,8,2010,47.7276,605000,2240
2,1.75,1.0,0,0,8,1370,47.3794,276200,1370
3,1.0,1.5,0,0,7,1370,47.6867,530000,1220
3,3.0,1.0,0,0,7,1440,47.3499,245000,2220
4,2.5,2.0,0,0,9,2790,47.7674,654950,2890
2,1.0,1.0,0,0,6,780,47.4733,221900,1860
4,2.0,1.0,0,2,8,1340,47.5096,466000,2830
3,2.0,1.0,0,0,8,2210,47.265,383150,2570
4,1.0,1.0,0,0,7,1050,47.6596,657100,2150
3,2.0,2.0,0,0,8,1800,47.7585,539000,2290
6,3.0,1.0,0,0,8,1660,47.2983,400000,3990
4,2.5,1.0,0,0,6,980,47.2898,215000,2140
2,1.0,1.0,0,0,7,850,47.6875,489000,1450
4,2.5,2.0,0,0,10,2980,47.5857,649000,3080
4,1.75,1.0,0,0,8,1320,47.5899,700000,2970
2,1.0,1.0,0,0,6,790,47.7511,268500,1470
3,2.5,2.0,0,0,7,1800,47.7126,515000,2106
4,2.0,1.0,0,0,9,2260,47.6124,685000,2650
2,1.5,2.0,0,0,7,800,47.5917,305000,1320
4,2.0,1.5,0,2,8,2090,47.6557,950000,3310
4,2.5,2.0,0,0,7,1610,47.3351,292500,1834
4,1.75,1.0,0,0,7,1100,47.7481,270000,3010
4,1.75,1.0,0,0,7,1100,47.7481,450000,3010
4,1.0,1.5,0,0,7,1920,47.6897,535000,1600
3,2.5,2.0,0,0,8,1740,47.5489,550000,1910
3,2.25,2.0,0,0,8,980,47.5908,457500,2660
3,1.5,1.0,0,0,6,1420,47.3076,136500,1200
3,1.5,1.0,0,0,6,1420,47.3076,224097,1200
3,2.5,2.0,0,0,7,1560,47.3572,254000,1360
4,2.25,1.0,0,0,7,1230,47.4596,335000,2630
5,2.5,2.0,0,0,9,3280,47.475,594950,3360
3,1.75,1.0,0,0,8,1360,47.4716,350000,1570
3,1.0,1.0,0,0,7,1180,47.3845,169950,1220
3,2.5,1.0,0,0,8,1340,47.7471,432500,2680
2,1.75,2.0,0,0,7,1300,47.6687,440000,1350
3,2.25,2.0,0,0,7,1650,47.3908,233703,1510
3,1.5,2.0,0,0,7,1140,47.5701,310000,1150
3,2.5,2.0,0,0,10,2540,47.6239,735000,2870
4,2.75,2.0,0,0,10,3440,47.5168,730000,2560
3,1.75,1.0,0,0,7,1200,47.4932,257000,1580
2,2.25,3.0,0,0,8,1260,47.6531,485000,1330
4,2.25,1.0,0,2,8,1440,47.7023,899000,4210
3,1.0,1.5,0,0,7,1520,47.7222,279000,1560
4,2.0,1.0,0,0,7,1050,47.3164,225000,2340
3,1.5,2.0,0,2,8,1880,47.6333,1360000,3080
3,2.5,2.0,0,0,7,1590,47.5309,355000,1590
4,1.75,1.0,0,0,7,1560,47.7274,382500,2080
3,2.5,2.0,0,0,8,2000,47.1964,324360,1930
3,1.75,1.5,0,0,8,2380,47.3143,315000,2320
2,1.0,2.0,0,0,7,2230,47.7372,426000,1870
5,2.5,2.0,0,0,8,2820,47.2616,395000,2610
3,1.0,1.5,0,0,5,1570,47.3531,212644,1330
3,3.0,2.0,0,2,8,1845,47.5204,510000,2100
2,1.0,1.0,0,0,6,830,47.3813,85000,1160
2,1.0,1.0,0,0,6,830,47.3813,235000,1160
4,2.5,2.0,0,0,8,2030,47.3542,295000,2030
3,2.5,1.5,0,0,7,1430,47.6601,720001,1740
3,1.0,1.0,0,0,6,860,47.6966,313950,2160
3,1.0,1.0,0,0,6,860,47.6966,415000,2160
3,1.75,1.0,0,0,8,1610,47.4476,305000,2010
3,1.5,1.5,0,0,8,1250,47.6122,625000,1890
3,1.0,1.0,0,0,7,1420,47.5969,490000,1530
3,2.0,2.0,0,0,8,1660,47.3663,269950,1490
5,4.0,2.0,1,4,8,3230,47.6803,2700000,3660
4,3.0,2.5,0,0,9,2910,47.6594,829000,1840
4,2.5,1.0,0,0,7,2470,47.5888,635000,2490
3,1.0,1.0,0,0,7,1040,47.4553,217500,1510
4,1.75,1.0,0,0,7,1050,47.3413,270000,2250
3,3.0,2.0,0,2,8,2790,47.5854,1250000,3980
4,2.5,2.0,0,0,8,2480,47.7383,480000,2270
3,1.75,1.0,0,2,8,1170,47.6424,575000,2980
4,2.75,2.0,0,0,7,2350,47.5098,426950,2014
3,1.0,1.0,0,0,6,920,47.2892,125000,1010
3,1.0,1.0,0,0,6,920,47.2892,208000,1010
4,2.0,1.0,0,0,7,900,47.4573,325000,2430
7,4.0,1.0,0,0,8,2690,47.6787,597157,1840
4,2.5,2.5,0,2,8,3010,47.5539,728725,2140
5,2.0,1.0,0,0,8,1910,47.6354,708000,3710
4,3.0,2.0,0,0,11,4120,47.5985,1300000,4390
3,1.0,1.0,0,0,7,1280,47.6827,405000,1320
4,2.75,1.5,0,0,7,1400,47.6814,550000,2110
4,2.5,2.0,0,0,7,2320,47.5415,451000,2060
5,3.75,2.0,0,0,8,3090,47.435,540500,2790
5,3.5,2.0,0,2,11,5050,47.5863,1030000,4570
4,1.0,1.0,0,0,7,950,47.2974,218000,2050
4,2.25,1.0,0,0,8,1540,47.672,562000,2670
4,2.5,2.0,0,0,8,2280,47.4155,401500,2770
2,1.0,1.0,0,0,7,1090,47.4761,196700,1090
3,1.75,1.0,0,0,8,1480,47.5624,583000,2770
5,2.5,1.0,0,0,7,1400,47.3094,309900,2900
4,3.0,2.0,0,0,9,3110,47.4619,485000,3080
3,1.0,1.0,0,0,6,930,47.5532,465000,1210
4,2.25,2.0,0,0,8,2050,47.7234,595000,2010
3,1.0,1.0,0,0,6,1160,47.45,254000,1160
3,2.75,2.0,0,0,7,1820,47.7481,488500,1950
